"","satisfaction_level","last_evaluation","number_project","average_montly_hours","time_spend_company","Work_accident","left","promotion_last_5years","sales","salary","income"
"11324",0.84,0.56,5,224,2,0,0,0,"support","medium",46490
"11325",0.23,0.94,5,242,4,0,0,0,"support","medium",62184
"11326",0.53,0.37,3,180,3,0,0,0,"support","medium",44075
"11327",0.82,0.71,3,150,3,0,0,0,"support","medium",69628
"11328",0.59,0.64,5,269,3,0,0,0,"support","medium",67889
"11329",0.5,0.52,2,178,2,0,0,0,"support","medium",59475
"11330",1,0.74,2,187,3,0,0,0,"support","medium",52041
"11331",0.94,0.61,3,140,2,0,0,0,"support","medium",65408
"11332",0.86,0.61,4,193,2,0,0,0,"support","high",78258
"11333",0.73,0.49,4,243,2,0,0,0,"technical","low",31690
"11334",0.49,0.94,3,144,3,1,0,0,"technical","medium",56057
"11335",0.79,0.73,2,147,2,0,0,0,"technical","medium",43997
"11336",0.83,0.5,6,165,3,0,0,0,"management","medium",62376
"11337",0.85,0.67,3,176,2,0,0,0,"IT","medium",46281
"11338",0.65,0.37,3,170,6,0,0,0,"IT","low",39641
"11339",0.94,0.65,4,213,2,1,0,0,"IT","low",39393
"11340",0.76,0.81,4,242,2,0,0,0,"IT","low",26341
"11341",0.77,0.54,4,139,3,1,0,0,"IT","low",34301
"11342",0.77,0.91,4,239,3,1,0,0,"product_mng","low",39911
"11343",0.59,0.64,5,123,2,0,0,0,"product_mng","low",31763
"11344",0.69,0.9,3,185,4,0,0,0,"product_mng","low",39524
"11345",0.51,0.85,4,186,2,0,0,0,"product_mng","low",35944
"11346",0.8,0.67,3,178,3,0,0,0,"IT","low",37269
"11347",0.98,0.7,3,153,10,0,0,0,"management","high",72036
"11348",0.69,0.72,4,185,10,1,0,0,"management","high",70688
"11349",0.14,0.76,4,142,10,0,0,0,"management","high",72715
"11350",0.95,0.9,4,221,10,1,0,0,"management","high",76545
"11351",0.53,0.61,3,148,10,0,0,0,"management","high",81775
"11352",0.64,0.52,5,258,10,1,0,0,"management","high",71369
"11353",0.51,0.73,4,229,3,0,0,0,"sales","low",24080
"11354",0.36,0.73,2,111,2,0,0,0,"sales","low",32568
"11355",0.62,0.97,2,271,3,0,0,0,"sales","low",22552
"11356",0.98,0.58,4,133,3,0,0,0,"sales","low",25125
"11357",0.53,0.7,4,223,3,0,0,0,"sales","low",37149
"11358",0.8,0.95,4,272,2,0,0,0,"sales","low",35791
"11359",0.73,0.77,3,233,3,0,0,0,"sales","medium",58486
"11360",0.82,0.8,3,162,3,0,0,0,"sales","medium",45152
"11361",0.62,0.75,5,165,4,0,0,0,"sales","medium",67066
"11362",0.87,0.48,5,242,3,0,0,0,"sales","medium",60661
"11363",0.43,0.65,4,124,2,0,0,0,"sales","medium",45527
"11364",0.57,0.6,2,163,3,0,0,0,"sales","medium",51615
"11365",0.91,0.77,3,144,3,0,0,0,"sales","medium",57925
"11366",0.75,0.59,5,149,4,0,0,0,"sales","medium",47544
"11367",0.76,0.8,5,217,2,0,0,0,"sales","medium",53571
"11368",0.85,0.49,4,139,2,0,0,0,"sales","medium",42276
"11369",0.56,0.67,3,270,2,0,0,0,"sales","medium",63009
"11370",0.86,0.84,3,177,3,0,0,0,"sales","medium",48373
"11371",0.21,0.43,5,175,2,1,0,0,"sales","high",72361
"11372",0.94,0.59,3,151,2,0,0,0,"sales","low",38081
"11373",0.98,0.74,3,185,3,0,0,0,"sales","medium",41223
"11374",0.42,0.45,3,227,3,0,0,0,"sales","medium",44300
"11375",0.98,0.89,4,218,2,0,0,0,"sales","medium",42141
"11376",1,0.93,5,167,3,0,0,0,"sales","medium",61851
"11377",0.95,0.52,3,183,2,1,0,0,"sales","low",32929
"11378",0.95,0.5,4,259,3,0,0,0,"sales","low",36633
"11379",0.68,0.53,3,138,2,1,0,0,"sales","low",32237
"11380",0.64,0.38,5,122,4,0,0,0,"sales","low",38323
"11381",0.24,0.62,6,225,6,0,0,0,"sales","low",32229
"11382",0.37,0.72,3,121,2,0,0,0,"sales","low",37987
"11383",0.67,0.4,4,274,3,0,0,0,"sales","low",39330
"11384",0.86,0.89,4,153,4,0,0,0,"sales","low",33848
"11385",0.43,0.38,3,119,2,0,0,0,"sales","low",21395
"11386",0.67,0.67,4,141,2,1,0,0,"sales","low",35050
"11387",0.92,0.6,4,161,3,0,0,0,"IT","low",33357
"11388",0.43,0.46,2,186,2,0,0,0,"product_mng","low",31585
"11389",0.52,0.8,3,252,4,0,0,0,"product_mng","low",38125
"11390",0.16,0.42,3,182,3,1,0,0,"product_mng","low",39274
"11391",0.49,0.6,4,264,2,1,0,0,"product_mng","low",33713
"11392",0.37,0.63,4,167,3,0,0,0,"IT","low",26827
"11393",0.98,0.68,5,171,3,0,0,0,"management","high",70656
"11394",0.33,0.97,5,130,4,0,0,0,"management","high",74478
"11395",0.14,0.79,5,271,4,0,0,0,"management","high",85430
"11396",0.54,0.79,5,249,3,1,0,0,"management","high",77018
"11397",0.63,0.48,4,180,4,0,0,0,"management","high",80808
"11398",0.55,0.69,4,220,3,1,0,0,"management","high",75395
"11399",0.84,0.53,3,210,4,1,0,0,"marketing","medium",47976
"11400",0.51,0.97,4,258,2,0,0,0,"sales","medium",57266
"11401",0.15,0.75,3,150,4,0,0,1,"accounting","medium",44424
"11402",0.97,0.79,5,259,3,0,0,1,"support","medium",47100
"11403",0.67,0.69,3,231,3,0,0,1,"technical","medium",48569
"11404",0.48,0.67,4,220,3,0,0,1,"management","medium",52675
"11405",0.69,0.58,4,149,3,0,0,1,"marketing","medium",59795
"11406",0.6,0.62,3,238,4,0,0,1,"marketing","medium",60108
"11407",0.82,0.71,2,209,5,0,0,1,"marketing","medium",57910
"11408",0.86,0.95,4,149,3,0,0,1,"sales","medium",47816
"11409",0.69,0.59,4,264,3,0,0,0,"sales","medium",66485
"11410",0.87,0.87,5,207,2,0,0,0,"sales","high",72999
"11411",0.17,0.78,3,239,6,0,0,0,"sales","low",31844
"11412",0.94,0.51,6,239,5,0,0,0,"sales","medium",59691
"11413",0.5,1,4,258,3,0,0,0,"sales","medium",60186
"11414",0.16,0.72,3,203,3,0,0,0,"sales","medium",40141
"11415",0.89,0.99,2,258,3,0,0,0,"sales","medium",51231
"11416",0.69,0.51,3,257,3,1,0,0,"IT","low",37738
"11417",0.5,0.51,5,134,3,0,0,0,"product_mng","low",39592
"11418",0.16,0.46,6,240,2,0,0,0,"product_mng","low",36357
"11419",0.75,0.99,2,237,5,1,0,0,"product_mng","low",32544
"11420",0.64,0.66,5,157,2,0,0,0,"product_mng","low",39189
"11421",0.78,0.43,4,275,3,0,0,0,"IT","low",36705
"11422",0.81,0.74,2,228,3,0,0,0,"management","high",71515
"11423",0.55,0.58,3,254,2,0,0,0,"management","high",70105
"11424",0.53,0.53,4,257,2,0,0,0,"management","high",75299
"11425",0.69,0.73,3,231,2,1,0,0,"management","high",83593
"11426",0.8,0.53,3,217,3,0,0,0,"management","high",90402
"11427",0.77,0.98,3,286,6,0,0,0,"management","high",71586
"11428",0.84,0.8,4,236,3,0,0,0,"marketing","low",39836
"11429",0.64,0.55,4,215,2,0,0,0,"sales","low",39965
"11430",0.78,0.57,4,157,3,0,0,0,"accounting","low",35830
"11431",0.67,0.7,3,149,3,0,0,0,"support","low",36756
"11432",0.81,0.77,3,221,2,0,0,0,"technical","low",37975
"11433",0.91,0.82,4,238,2,0,0,0,"management","low",39279
"11434",0.75,0.89,6,250,2,0,0,0,"marketing","medium",54198
"11435",0.78,0.96,3,202,4,1,0,0,"marketing","medium",44026
"11436",0.54,0.52,4,173,2,0,0,0,"marketing","medium",48606
"11437",0.77,0.71,5,250,3,1,0,0,"sales","medium",66585
"11438",0.89,0.63,4,270,3,1,0,0,"sales","medium",41713
"11439",0.16,0.98,3,232,5,0,0,0,"sales","medium",48245
"11440",0.77,0.99,4,260,3,0,0,0,"sales","medium",59258
"11441",0.69,0.48,5,232,4,0,0,0,"sales","medium",66850
"11442",0.61,0.81,4,134,3,0,0,0,"sales","medium",52460
"11443",0.59,0.81,4,189,3,0,0,0,"sales","medium",54451
"11444",0.58,0.8,4,113,3,0,0,0,"IT","medium",49315
"11445",0.88,0.67,5,264,3,0,0,0,"product_mng","medium",66499
"11446",0.51,0.63,5,260,2,0,0,0,"product_mng","high",75348
"11447",0.31,0.7,3,132,3,0,0,0,"product_mng","low",23247
"11448",0.52,0.52,4,168,3,0,0,0,"product_mng","medium",67912
"11449",0.57,0.46,3,186,3,1,0,0,"IT","medium",51688
"11450",0.5,0.77,3,267,2,0,0,0,"management","high",73295
"11451",0.74,0.63,3,180,3,0,0,0,"management","high",70534
"11452",0.74,0.77,3,211,3,0,0,0,"management","high",70785
"11453",0.82,0.51,2,268,2,0,0,0,"management","high",79774
"11454",0.74,0.71,3,206,3,0,0,0,"management","high",74646
"11455",0.2,0.59,6,113,3,0,0,0,"management","high",83301
"11456",0.63,0.48,4,179,3,0,0,0,"marketing","low",30511
"11457",0.19,0.8,6,157,6,1,0,0,"sales","low",38603
"11458",0.4,0.62,4,127,5,0,0,0,"accounting","low",34500
"11459",0.71,0.37,2,179,5,0,0,1,"support","low",33442
"11460",0.84,0.73,4,197,3,0,0,1,"technical","low",39206
"11461",0.59,0.84,4,251,4,1,0,1,"management","low",31885
"11462",0.57,0.85,4,250,3,1,0,1,"marketing","low",35528
"11463",0.81,0.61,2,176,5,0,0,1,"marketing","low",39247
"11464",0.8,0.7,4,246,3,0,0,1,"marketing","low",29640
"11465",0.49,0.66,3,155,3,0,0,1,"sales","low",30629
"11466",0.55,0.64,3,178,2,0,0,1,"sales","low",34971
"11467",0.68,0.4,3,213,5,1,0,1,"sales","low",30477
"11468",0.55,0.67,3,150,2,0,0,1,"sales","low",35018
"11469",0.59,0.62,3,166,2,0,0,0,"sales","low",31512
"11470",0.91,0.8,5,169,4,0,0,0,"sales","low",34848
"11471",0.48,0.9,4,208,3,0,0,0,"sales","low",24626
"11472",0.84,0.66,3,209,2,0,0,0,"sales","low",30555
"11473",0.73,0.54,4,167,3,0,0,0,"IT","medium",52971
"11474",0.28,0.59,6,281,3,0,0,0,"product_mng","medium",68547
"11475",0.77,0.65,3,156,4,0,0,0,"product_mng","medium",64330
"11476",0.67,0.65,3,265,3,0,0,0,"product_mng","medium",40454
"11477",0.5,0.53,3,142,3,1,0,0,"product_mng","medium",50875
"11478",0.32,0.47,3,143,4,0,0,0,"IT","medium",44131
"11479",0.57,0.78,3,134,3,0,0,0,"RandD","medium",44942
"11480",0.51,0.8,5,268,3,0,0,0,"RandD","medium",62216
"11481",0.61,0.6,3,255,2,0,0,0,"RandD","medium",43473
"11482",0.83,0.73,4,157,2,0,0,0,"RandD","medium",42130
"11483",0.87,0.97,5,151,3,0,0,0,"RandD","medium",47168
"11484",0.7,0.63,3,157,2,0,0,0,"RandD","medium",47055
"11485",0.78,0.65,3,139,3,0,0,0,"marketing","high",71845
"11486",0.71,0.53,4,196,2,1,0,0,"sales","low",26350
"11487",0.68,0.99,3,159,2,0,0,0,"accounting","medium",66409
"11488",0.75,0.53,4,224,4,1,0,0,"support","medium",63539
"11489",0.7,0.53,3,215,7,1,0,0,"technical","medium",55645
"11490",0.59,0.94,5,157,7,1,0,0,"management","medium",55696
"11491",0.64,0.87,4,157,7,0,0,0,"marketing","low",30439
"11492",0.61,0.88,5,146,7,1,0,0,"marketing","low",35488
"11493",0.77,0.49,2,286,7,0,0,0,"marketing","low",36751
"11494",0.51,0.64,3,203,3,0,0,0,"sales","low",27585
"11495",0.49,0.49,3,168,7,0,0,0,"sales","low",37421
"11496",0.77,0.75,3,170,7,0,0,0,"sales","low",39276
"11497",0.31,0.86,3,266,7,0,0,0,"sales","low",18121
"11498",0.54,0.76,3,183,3,0,0,0,"sales","low",37852
"11499",0.56,0.66,4,264,3,0,0,0,"sales","low",38323
"11500",0.65,0.77,4,205,3,0,0,0,"sales","low",32280
"11501",0.49,0.36,2,192,3,0,0,0,"sales","low",39526
"11502",0.82,0.79,3,176,3,0,0,0,"technical","low",27134
"11503",0.6,0.52,3,183,2,0,0,0,"support","low",25706
"11504",0.64,0.63,3,156,6,1,0,0,"support","low",37690
"11505",0.7,0.68,3,150,3,0,0,0,"support","low",35591
"11506",0.65,0.89,4,204,8,1,0,0,"support","low",39668
"11507",0.69,0.78,5,131,8,0,0,0,"support","low",21550
"11508",0.93,0.74,5,248,8,1,0,0,"support","low",33062
"11509",0.55,0.52,4,168,8,0,0,0,"support","low",29580
"11510",0.75,0.87,4,146,8,1,0,0,"support","low",35890
"11511",0.47,0.43,4,246,3,0,0,0,"support","low",37130
"11512",0.72,0.88,5,216,10,1,0,0,"support","medium",41308
"11513",0.59,0.92,3,203,10,0,0,0,"support","medium",52295
"11514",0.98,0.49,3,199,10,0,0,0,"technical","medium",66204
"11515",0.39,0.52,2,102,8,0,0,0,"technical","medium",62196
"11516",0.93,0.87,4,139,8,0,0,0,"technical","medium",42363
"11517",0.71,0.97,5,208,8,1,0,0,"management","medium",65401
"11518",0.49,0.54,4,215,4,0,0,0,"IT","medium",48194
"11519",0.63,0.93,4,233,3,0,0,0,"IT","medium",63224
"11520",0.45,0.64,3,169,10,0,0,0,"IT","medium",59499
"11521",0.77,0.64,3,190,10,1,0,0,"IT","medium",55782
"11522",0.77,0.63,4,236,7,0,0,0,"IT","medium",61917
"11523",0.5,0.92,4,266,7,0,0,0,"product_mng","medium",69126
"11524",0.45,0.42,4,156,7,0,0,0,"product_mng","high",72514
"11525",0.81,0.47,4,153,7,0,0,0,"product_mng","low",38234
"11526",0.83,0.67,3,175,3,0,0,0,"product_mng","medium",55273
"11527",0.47,0.76,6,174,10,0,0,0,"IT","medium",40362
"11528",0.25,0.89,4,154,10,0,0,0,"management","high",79930
"11529",0.89,0.55,5,251,10,0,0,0,"management","high",70839
"11530",0.97,0.57,3,164,10,0,0,0,"management","high",71674
"11531",0.6,0.65,2,225,10,0,0,0,"management","high",71615
"11532",0.67,0.72,2,134,10,0,0,0,"management","high",73983
"11533",0.89,0.77,3,144,3,0,0,0,"management","high",72527
"11534",0.6,0.91,5,211,3,0,0,0,"sales","low",34978
"11535",0.64,0.79,4,139,3,0,0,0,"sales","low",34332
"11536",0.57,0.66,3,268,3,0,0,0,"sales","low",39872
"11537",0.56,0.98,5,171,3,1,0,0,"sales","low",24954
"11538",0.6,0.9,4,260,2,0,0,0,"sales","medium",48320
"11539",0.17,0.66,6,224,3,0,0,0,"sales","medium",42508
"11540",0.74,0.49,4,233,3,0,0,0,"sales","medium",55247
"11541",0.44,0.41,3,125,7,0,0,0,"sales","medium",43561
"11542",0.51,0.89,4,233,7,0,0,0,"sales","medium",60301
"11543",0.86,0.57,3,162,7,0,0,0,"sales","medium",50770
"11544",0.96,0.48,4,198,7,0,0,0,"sales","medium",45989
"11545",0.87,0.82,4,198,7,0,0,0,"sales","medium",45477
"11546",0.58,0.79,3,243,3,1,0,0,"sales","medium",44843
"11547",0.24,0.56,4,281,7,0,0,0,"sales","medium",56368
"11548",0.42,0.8,4,259,7,1,0,0,"sales","medium",42783
"11549",0.65,0.94,4,184,7,0,0,0,"sales","medium",52431
"11550",0.73,0.92,6,189,3,1,0,0,"sales","medium",53494
"11551",0.63,0.6,4,258,3,0,0,0,"sales","medium",52649
"11552",0.95,0.48,4,225,3,0,0,0,"sales","medium",47866
"11553",0.52,0.83,5,145,3,0,0,0,"sales","medium",49965
"11554",0.96,0.55,3,164,3,0,0,0,"sales","medium",40569
"11555",0.66,0.51,4,254,2,0,0,0,"sales","medium",56562
"11556",0.98,0.44,4,154,6,1,0,0,"sales","medium",63720
"11557",0.56,0.79,5,248,3,0,0,0,"sales","medium",61951
"11558",0.97,0.54,3,154,8,1,0,0,"sales","medium",63751
"11559",0.72,0.92,3,242,8,0,0,0,"sales","medium",50188
"11560",0.74,0.78,4,194,8,0,0,0,"sales","medium",44892
"11561",0.2,0.6,5,261,8,0,0,0,"sales","medium",56499
"11562",0.73,0.56,3,245,8,0,0,0,"sales","medium",51515
"11563",0.76,0.79,3,247,3,0,0,0,"sales","low",39389
"11564",0.65,0.54,4,147,10,0,0,0,"sales","low",34874
"11565",0.66,0.5,3,139,10,1,0,0,"sales","low",29776
"11566",0.96,0.97,6,137,10,0,0,0,"sales","low",39712
"11567",0.57,0.55,4,177,8,0,0,0,"sales","low",39729
"11568",0.61,0.82,4,184,8,0,0,0,"IT","low",34150
"11569",0.57,0.69,3,212,8,0,0,0,"product_mng","low",22922
"11570",0.59,0.47,3,159,4,0,0,0,"product_mng","low",21199
"11571",0.92,0.68,4,178,3,0,0,0,"product_mng","low",33887
"11572",0.79,0.56,3,149,10,0,0,0,"product_mng","low",33554
"11573",0.95,0.66,4,223,10,0,0,0,"IT","low",23379
"11574",0.24,0.81,6,263,7,0,0,0,"management","high",75181
"11575",0.49,0.52,4,161,7,0,0,0,"management","high",74062
"11576",0.49,0.68,3,192,7,0,0,0,"management","high",85717
"11577",0.97,0.51,5,215,7,0,0,0,"management","high",84562
"11578",0.55,0.78,4,261,3,0,0,0,"management","high",73540
"11579",0.76,0.56,5,222,10,0,0,0,"management","high",84973
"11580",0.53,0.99,3,223,10,0,0,0,"marketing","low",39528
"11581",0.51,0.86,3,182,10,0,0,0,"sales","low",24458
"11582",0.57,0.93,2,204,10,0,0,0,"accounting","low",37979
"11583",0.58,0.91,3,195,10,0,0,0,"support","low",35604
"11584",0.6,0.98,4,146,10,0,0,0,"technical","low",26604
"11585",0.65,0.74,4,233,4,1,0,0,"management","low",22470
"11586",0.91,0.75,2,147,3,0,0,0,"marketing","low",38680
"11587",0.65,0.55,3,156,5,0,0,0,"marketing","low",34331
"11588",0.18,0.49,3,240,2,1,0,0,"marketing","low",27625
"11589",0.66,0.9,4,177,7,0,0,0,"sales","low",39349
"11590",0.78,0.8,3,135,7,0,0,0,"sales","medium",47209
"11591",0.82,0.65,5,178,7,1,0,0,"sales","medium",44774
"11592",0.54,0.64,3,190,7,0,0,0,"sales","medium",49921
"11593",0.95,0.84,3,240,7,0,0,0,"sales","medium",42001
"11594",0.65,0.85,4,172,3,0,0,0,"sales","medium",68681
"11595",0.83,0.55,3,271,7,0,0,0,"sales","medium",64399
"11596",0.15,0.6,5,188,7,0,0,0,"sales","medium",56130
"11597",0.59,0.59,4,197,7,0,0,0,"IT","medium",53801
"11598",0.99,0.94,5,151,3,0,0,0,"product_mng","medium",54582
"11599",0.76,0.72,3,263,3,0,0,0,"product_mng","medium",41741
"11600",0.64,0.67,2,223,3,0,0,0,"product_mng","medium",58392
"11601",0.95,0.75,4,151,3,0,0,0,"product_mng","medium",45602
"11602",0.53,0.66,3,191,3,0,0,0,"IT","high",77897
"11603",0.59,0.5,2,162,2,0,0,0,"management","high",72496
"11604",0.69,0.86,5,195,6,0,0,0,"management","high",73611
"11605",0.5,0.49,4,222,3,0,0,0,"management","high",84033
"11606",0.89,0.96,3,179,8,0,0,0,"management","high",77879
"11607",0.56,0.39,3,106,8,0,0,0,"management","high",77175
"11608",0.77,0.68,3,214,8,1,0,0,"management","high",71747
"11609",0.15,0.75,3,259,8,1,0,0,"marketing","high",71395
"11610",0.88,0.58,3,145,8,0,0,0,"sales","low",29378
"11611",0.89,0.86,4,153,3,0,0,0,"accounting","low",38847
"11612",0.65,0.52,2,117,10,1,0,0,"support","low",32000
"11613",0.58,0.99,3,207,10,0,0,0,"technical","low",30467
"11614",0.56,0.85,3,265,10,1,0,0,"management","low",37888
"11615",0.25,0.72,5,279,8,0,0,0,"marketing","low",31080
"11616",0.87,0.89,4,225,8,0,0,0,"marketing","low",33600
"11617",0.62,0.4,3,158,8,1,0,0,"marketing","low",35940
"11618",0.72,0.75,4,211,4,0,0,0,"sales","medium",59643
"11619",0.49,0.94,4,175,3,0,0,0,"sales","medium",44167
"11620",0.57,0.91,4,224,10,0,0,0,"sales","medium",57826
"11621",0.63,0.65,3,190,10,0,0,0,"sales","medium",50971
"11622",0.91,0.63,5,240,7,0,0,0,"sales","medium",57988
"11623",0.7,0.68,5,225,7,0,0,0,"sales","medium",55695
"11624",0.66,0.95,5,192,7,0,0,0,"sales","medium",50267
"11625",0.77,0.48,5,262,7,0,0,0,"IT","medium",49691
"11626",0.68,0.97,3,250,3,1,0,0,"product_mng","medium",48485
"11627",0.34,0.46,3,155,10,0,0,0,"product_mng","medium",59776
"11628",0.97,0.64,4,238,10,1,0,0,"product_mng","medium",54449
"11629",0.57,0.75,4,249,10,0,0,0,"product_mng","medium",46332
"11630",0.66,0.65,3,272,10,0,0,0,"IT","medium",52919
"11631",0.68,0.67,4,162,10,0,0,0,"management","high",73388
"11632",0.49,0.78,4,254,10,0,0,0,"management","high",80808
"11633",0.72,0.66,4,184,3,0,0,0,"management","high",77357
"11634",0.77,0.89,4,269,10,0,0,0,"management","high",82659
"11635",0.77,0.73,3,201,10,0,0,0,"management","high",71912
"11636",0.59,0.73,4,247,10,0,0,0,"management","high",72312
"11637",0.41,0.67,6,221,10,0,0,0,"marketing","medium",54649
"11638",0.94,0.64,5,247,10,0,0,0,"sales","medium",49932
"11639",0.91,0.61,4,135,10,0,0,0,"accounting","medium",44141
"11640",0.7,0.84,3,260,4,1,0,0,"support","medium",46330
"11641",0.51,0.52,3,188,3,0,0,0,"technical","high",73032
"11642",0.22,0.7,4,159,5,0,0,0,"management","low",19933
"11643",0.69,0.65,3,153,2,0,0,0,"marketing","medium",55517
"11644",0.2,0.68,5,167,7,0,0,0,"marketing","medium",52262
"11645",0.9,0.85,3,158,7,0,0,0,"marketing","medium",43967
"11646",0.76,0.85,3,180,7,0,0,0,"sales","medium",48375
"11647",0.88,0.51,3,211,7,0,0,0,"sales","medium",64227
"11648",0.31,0.63,4,104,7,1,0,0,"sales","medium",56863
"11649",0.17,0.66,6,174,3,0,0,0,"sales","medium",61216
"11650",0.91,0.77,3,195,7,0,0,0,"sales","medium",62388
"11651",0.97,0.38,5,211,7,1,0,0,"sales","medium",42808
"11652",0.61,0.77,5,232,7,0,0,0,"sales","medium",41693
"11653",0.74,0.67,5,216,3,0,0,0,"sales","low",32094
"11654",0.65,0.82,5,265,3,0,0,0,"IT","low",25924
"11655",0.87,0.73,5,184,3,0,0,0,"product_mng","low",21749
"11656",0.56,0.71,5,244,3,0,0,0,"product_mng","low",35022
"11657",0.78,0.69,4,202,3,0,0,0,"product_mng","low",37573
"11658",0.73,0.57,3,146,2,0,0,0,"product_mng","low",26432
"11659",0.66,0.78,4,161,6,0,0,0,"IT","low",39510
"11660",0.15,0.81,5,280,3,1,0,0,"RandD","high",71081
"11661",0.52,0.69,5,208,8,1,0,0,"RandD","low",31733
"11662",0.44,0.66,6,134,8,0,0,0,"RandD","high",77422
"11663",0.7,0.7,3,162,8,0,0,0,"RandD","high",70853
"11664",0.63,0.52,5,209,8,1,0,0,"RandD","low",38863
"11665",0.89,0.59,3,265,8,0,0,0,"RandD","low",33918
"11666",0.96,0.85,4,173,3,0,0,0,"marketing","high",70679
"11667",0.98,0.99,4,261,10,1,0,0,"sales","low",38418
"11668",0.62,0.82,3,204,10,0,0,0,"accounting","medium",55355
"11669",0.62,0.73,3,144,10,1,0,0,"support","high",71428
"11670",0.69,0.43,5,113,8,0,0,0,"technical","medium",52481
"11671",0.5,0.91,4,144,8,0,0,0,"management","medium",59563
"11672",0.71,0.93,5,140,8,0,0,0,"marketing","medium",48792
"11673",0.5,0.68,3,245,4,0,0,0,"marketing","medium",54024
"11674",0.93,0.6,3,188,3,0,0,0,"marketing","high",72570
"11675",0.95,0.77,5,199,10,1,0,0,"sales","medium",49850
"11676",0.17,0.61,6,154,10,1,0,0,"sales","medium",46207
"11677",0.92,0.68,4,138,7,0,0,0,"sales","medium",67262
"11678",0.64,0.48,3,147,7,0,0,0,"sales","high",70606
"11679",0.27,0.42,6,173,7,0,0,0,"sales","medium",66404
"11680",0.66,0.87,3,223,7,0,0,0,"sales","high",70258
"11681",0.59,0.69,3,200,3,0,0,0,"sales","low",37415
"11682",0.93,0.98,4,189,10,0,0,0,"sales","medium",45811
"11683",0.58,0.67,5,133,10,0,0,0,"technical","medium",67208
"11684",0.96,0.6,3,160,10,0,0,0,"support","medium",43199
"11685",0.69,0.85,3,153,10,0,0,0,"support","medium",54822
"11686",0.41,0.38,4,142,10,1,0,0,"support","low",27764
"11687",0.36,0.41,3,167,10,0,0,0,"support","low",34479
"11688",0.71,0.78,4,227,2,0,0,0,"support","low",30174
"11689",0.94,0.9,4,144,4,0,0,0,"support","low",37030
"11690",0.51,0.76,4,140,3,0,0,0,"support","low",31696
"11691",0.83,0.48,4,220,3,1,0,0,"support","low",32447
"11692",0.22,0.62,3,180,3,0,0,0,"support","low",37318
"11693",0.66,0.89,4,173,4,0,0,0,"support","low",31357
"11694",0.14,0.58,3,179,5,0,0,0,"support","low",38273
"11695",0.16,0.96,5,137,5,1,0,0,"technical","low",37725
"11696",0.81,0.78,3,165,3,0,0,0,"technical","high",74234
"11697",0.73,0.94,3,177,3,0,0,0,"technical","low",35396
"11698",0.7,0.58,5,168,3,0,0,0,"management","low",38616
"11699",0.62,0.73,3,245,4,0,0,0,"IT","low",38930
"11700",0.5,0.83,5,258,2,0,0,0,"IT","low",39128
"11701",0.7,0.88,3,159,2,0,0,0,"IT","high",71910
"11702",0.53,0.73,3,163,3,1,0,0,"IT","low",35517
"11703",0.87,0.9,3,174,2,0,0,0,"IT","low",24000
"11704",0.59,0.6,3,214,2,1,0,0,"product_mng","low",27872
"11705",0.94,0.67,4,191,3,1,0,0,"product_mng","high",70126
"11706",0.2,0.53,5,272,5,0,0,0,"product_mng","low",37701
"11707",0.42,0.44,3,183,2,0,0,0,"product_mng","medium",64806
"11708",0.43,0.66,4,135,2,0,0,0,"IT","high",78571
"11709",0.43,0.76,6,154,2,0,0,0,"management","high",79601
"11710",0.77,0.86,5,238,3,0,0,0,"management","high",73742
"11711",0.76,0.98,2,235,3,0,0,0,"management","high",74245
"11712",0.82,0.9,3,215,4,0,0,0,"management","high",72697
"11713",0.75,0.66,5,234,2,0,0,0,"management","high",75575
"11714",0.63,0.98,4,187,3,0,0,0,"management","high",70435
"11715",0.51,0.75,3,133,3,0,0,0,"sales","medium",53367
"11716",0.23,0.7,3,123,5,0,0,0,"sales","medium",51280
"11717",0.77,0.58,4,202,3,0,0,0,"sales","medium",61655
"11718",0.54,0.63,4,140,3,0,0,0,"sales","medium",59462
"11719",0.63,0.85,4,182,3,1,0,0,"sales","high",89026
"11720",0.55,0.45,3,179,2,1,0,0,"sales","low",29727
"11721",0.31,0.63,3,150,3,1,0,0,"sales","medium",56106
"11722",0.98,0.74,4,151,3,0,0,0,"sales","medium",47842
"11723",0.16,0.95,6,117,7,0,0,0,"sales","medium",53239
